source,country,search_word,createDate,language,text
App_Store_Review,India,Medlife,2021-4-18,en,If only I could use the cash these guys send I wouldn’t have to work another day these guys are pathetic spammers I realised too late.
App_Store_Review,India,Medlife,2021-4-17,en,"Don’t order any medicine on this app because once you order any medicine you will get frustrated by their customer service they we’re called you daily for any order of medicine and if you were said no I don’t want any medicine and don’t call again but they can’t accept that next day they will called you again and asking same questions
I am very regretted to order medicine on your app"
App_Store_Review,India,Medlife,2021-4-16,en,The delivery is very fast and good services.
App_Store_Review,India,Medlife,2021-4-15,en,I am using Medlife app from past 1 year and the service is good and comparatively price is also less
App_Store_Review,India,Medlife,2021-4-15,en,When you try to order medicine it’s show Out of stack. Then why are you showing those items in app. Don’t download it is striking while using.
App_Store_Review,India,Medlife,2021-4-14,en,5 star
App_Store_Review,India,Medlife,2021-4-14,en,Good
App_Store_Review,India,Medlife,2021-4-14,en,Good service.
App_Store_Review,India,Medlife,2021-4-14,en,Good service
App_Store_Review,India,Medlife,2021-4-14,en,"am changing my review. I still like the delivery from them BUT THE MOST FRUSTRATING THING IS THE CALLS I TECEIVE FROM THEM. 
THEY KEEP CALLING UNTILL YOU ORDER. SOMETIMES EVEN ATTER THE ORDER. 

I WILL NOT USE THIS APP JUST BECAUSE I AM SO MUCH FRUSTRATED WITH THE CALLS I RECEIVE."
App_Store_Review,India,Medlife,2021-4-13,en,"Pathetic app and service, please I recommend everyone not to buy anything from this app, because they are doing fraud, they never going to deliver your medicine, they always saying that you’re product are in delivery but they never, I order for my mother because mother diabetic patient or my money not yet refund me😡, my order I’d- OR5790FRB-001A 
Please don’t buy anything from Medlife"
App_Store_Review,India,Medlife,2021-4-11,en,Good service
App_Store_Review,India,Medlife,2021-4-11,en,Suprbb
App_Store_Review,India,Medlife,2021-4-11,en,Good
App_Store_Review,India,Medlife,2021-4-11,en,They provide Fast delivery
App_Store_Review,India,Medlife,2021-4-11,en,Very good app for ordering the medicines
App_Store_Review,India,Medlife,2021-4-11,en,Good..ok..sometimes medicines are not available.
App_Store_Review,India,Medlife,2021-4-11,en,Prescription medicines are available readily and packing is very good. Works great for me.
App_Store_Review,India,Medlife,2021-4-11,en,Bunch of fools working together. Cannot expect much as they are not professional.
App_Store_Review,India,Medlife,2021-4-10,en,User friendly
App_Store_Review,India,Medlife,2021-4-10,en,It’s very good app
App_Store_Review,India,Medlife,2021-4-10,en,my vitamin d and calcium test cancelled by medlife customer care executive and as per them it was supposed to club with covid antibodies test however after repeater calls to customer care with fake false commitments medilife failure to do the same. All phone executives just giving fake false commitments. Highly recommended to other customers don't got for their lab test service.
App_Store_Review,India,Medlife,2021-4-10,en,good
App_Store_Review,India,Medlife,2021-4-10,en,"Nice app, good offers"
App_Store_Review,India,Medlife,2021-4-9,en,great app
App_Store_Review,India,Medlife,2021-4-9,en,"I ordered medicines, and got delivery the very next day. I am absolutely happy with the service.
Thank you, Medlife!"
App_Store_Review,India,Medlife,2021-4-9,en,The process of getting medicines was easy and fast. The prices are comparative less than normal stores so it works out good in bulk order.
